id	age	gender
"iyppyhaoajpx5zgiyppywwao58r928sl"	22.0	"Masculino"
"1b3caehza624cinefex1b3caaln5qs1g"	25.0	"Masculino"
"uo03oqqy60ehr9fmgcvuo03z4irj6ryh"	22.0	"Feminino"
"mtu7ml7moc5pmlvz4mtu7ml98ji3a7od"	24.0	"Masculino"
"todpw3cbmdgfk7qt4c6fe1todpw3idsp"	34.0	"Masculino"
"tqnh6znjv76no2v6jtqnh6nqgnksqau4"	35.0	"Masculino"
"nk2lwh0llwygt8q0idxnk2lwhnn7810e"	25.0	"Masculino"
"bpo1ur6n9tqwt0l0omkbpo1urjtxf6cn"	32.0	"Masculino"
"kg44qtuujf8x9caseepwolkg44q1urme"	25.0	"Masculino"
"x4ad5jxtyzw9uriwml2yx4ad5jf7qntb"	26.0	"Feminino"
"bdv35esre41p0tyg9hc7sbdv35eiljwe"	39.0	"Feminino"
"fecvz7h9vnsr88kytcfecvz7hz49l9t9"	47.0	"Masculino"
"1lzsl9vge6wy2xmnfm1ncth1lzsl9v6d"	26.0	"Feminino"
"d5s6zhy0n3sahjrw2fyw5yd5s6zhy1t0"	30.0	"Masculino"
"32auz1v4z0coq1yacj32auqmvsvu2wpx"	22.0	"Feminino"
"i6mhtcd00jzgyt3i6mrlqwgohjtcp9xr"	29.0	"Masculino"
"mq0jci5zeti7rpeyc4mq0juwik9xg03z"	50.0	"Feminino"
"ek81g4x6lhv0667apcuek81g4xufnuoc"	25.0	"Masculino"
"ovnz1e0dp05c8x8byovnzqjgix4ddjmz"	26.0	"Masculino"
"f4j79e7hx2zqf4j93geaf3vmb7047r93"	28.0	"Feminino"
"m194spb6wnkfwpfq45m194spsdpu643j"	36.0	"Masculino"
"g9nn19w2xersoretdz7fg9nn19hwtd7o"	22.0	"Masculino"
"l5n5j2xd3kmlhb9xniqkel5n5j2xuypw"	32.0	"Masculino"
"90jfnfhp8pjq8gv90jfnqy2mhlfwje47"	30.0	"Masculino"
"8pys1s61d678d6zhhwh28pys1olbl0m2"	28.0	"Masculino"
"3z4afj8ziervly3z4ar7tbmydadwdb9n"	28.0	"Masculino"
"vkta5v2o695imgyd3779rovkta5v2r4p"	18.0	"Masculino"
"5rg9lph8b5a68di0fk5rg9lphjvlg1vv"	31.0	"Masculino"
"8gz3i9gwg3uckdqx4r8gz3i9bebm0ktd"	35.0	"Masculino"
"5p99xpvpnh03ebva5p99uezed5g5zcb7"	43.0	"Masculino"
"qkjyuc8dayrrqahyjqkj841kpgymnpau"	23.0	"Feminino"
"7z5vvw7ycrxn4sujnv7z5vvw7r36gi5k"	39.0	"Masculino"
"0s2jaountv3tyrae0sir4jd8o5hz19ob"	36.0	"Masculino"
"r3kvh535z7xai2v8er3kv791tkmcysz8"	29.0	"Masculino"
"1cz0hm5i92rw913f1cz0hmvferfavkkb"	22.0	"Não informado"
